start,size,total_stores,zero_values,max_value,min_value,stack_trace
0x93f43d0,320130,20367,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x94ddbc0,320130,22461,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x959f040,320130,8342,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x95ed310,320130,13438,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x96754c0,320130,17856,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x96c3790,320130,14359,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x974b940,320130,36021,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9856910,320130,10653,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x98a4be0,320130,12289,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x99270a0,320130,33690,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x999f040,320130,18745,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x99ed310,320130,27576,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9a3b5e0,320130,71395,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9aa39c0,320130,18584,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9b7cc80,320130,20802,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9c67520,320130,23063,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9cb57f0,320130,26424,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9d37cb0,320130,29415,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9e48640,320130,36264,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x9fb9c70,320130,2003,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa02ab50,320130,19503,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa078e20,320130,9282,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa12f4d0,320130,26279,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa19f040,320130,12062,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa1ed310,320130,18416,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa23b5e0,320130,22047,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa2bdaa0,320130,16025,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa30bd70,320130,22880,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa35a040,320130,1231,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa3a8310,320130,22414,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa3f65e0,320130,11779,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa4448b0,320130,23098,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa492b80,320130,29483,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa4e0e50,320130,19441,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa59f040,320130,14761,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa5ed310,320130,34942,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa65e1f0,320130,48822,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa6ac4c0,320130,38754,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa6fa790,320130,30049,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa748a60,320130,13686,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa796d30,320130,26866,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa7e5000,320130,29178,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa8332d0,320130,43105,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa91db70,320130,15552,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xa99f040,320130,29751,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xaa21500,320130,23986,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xaa6f7d0,320130,14172,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xaabdaa0,320130,29677,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xab0bd70,320130,14243,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
